,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
847,FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,14,19,16,4,no,08
848,FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,6,14,20,16,4,no,08
849,FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,14,19,16,4,no,08
850,FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,13,17,14,2,no,08
851,FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,16,4,no,08
852,FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,3,14,20,16,4,no,08
853,FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,16,4,no,08
854,FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,13,17,14,2,no,08
855,FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,13,17,14,2,no,08
856,FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,13,17,14,2,no,08
857,FORD F150 FFV,5.4,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,9/13,12/17,10/15,4/3,no,08
858,FORD F150 FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/13,13/18,11/15,5/3,no,08
859,FORD F150 FFV,5.4,(8 cyl),Auto-L4,4WD,ethanol/gas,FA,pickup,3/3,9/13,12/17,10/15,4/3,no,08
860,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,14,19,15,3,no,08
861,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,14,19,15,3,no,08
862,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,14,19,15,3,no,08
863,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,14,19,15,3,no,08
864,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,15,3,no,08
865,FORD F150 STX SE FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/14,14/19,12/15,6/3,no,08
866,FORD F150 STX SE FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/14,14/19,12/15,6/3,no,08
867,FORD F150 Supercharged,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,12,15,13,1,no,08
868,FORD F250,5.4,,,2WD,Gasoline,CA,pickup,3,,,,,no,08
869,FORD F250,5.4,,,4WD,Gasoline,CA,pickup,3,,,,,no,08
870,FORD F250,5.4,,,,Gasoline,CA,special purpose,3,,,,,no,08
871,FORD F250,5.4,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
872,FORD F250,5.4,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
873,FORD F250,5.4,,,,Gasoline,FA,special purpose,2,,,,,no,08
874,FORD F250,6.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
875,FORD F250,6.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
876,FORD F250,6.8,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
877,FORD F250,6.8,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
878,FORD F350,5.4,,,2WD,Gasoline,CA,pickup,3,,,,,no,08
879,FORD F350,5.4,,,4WD,Gasoline,CA,pickup,3,,,,,no,08
880,FORD F350,5.4,,,,Gasoline,CA,special purpose,3,,,,,no,08
881,FORD F350,5.4,,,,Gasoline,CA,special purpose,3,,,,,no,08
882,FORD F350,5.4,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
883,FORD F350,5.4,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
884,FORD F350,5.4,,,,Gasoline,FA,special purpose,2,,,,,no,08
885,FORD F350,5.4,,,,Gasoline,FA,special purpose,2,,,,,no,08
886,FORD F350,5.4,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
887,FORD F350,5.4,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
888,FORD F350,5.4,,,,Gasoline,CA,special purpose,2,,,,,no,08
889,FORD F350,6.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
890,FORD F350,6.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
891,FORD F350,6.8,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
892,FORD F350,6.8,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
893,FORD F350,5.4,,,2WD,Gasoline,FA,pickup,1,,,,,no,08
894,FORD F350,5.4,,,4WD,Gasoline,FA,pickup,1,,,,,no,08
895,FORD F350,5.4,,,,Gasoline,FA,special purpose,1,,,,,no,08
896,FORD F350,6.8,,,2WD,Gasoline,FA,pickup,1,,,,,no,08
897,FORD F350,6.8,,,4WD,Gasoline,FA,pickup,1,,,,,no,08
898,FORD F350,6.8,,,2WD,Gasoline,CA,pickup,1,,,,,no,08
899,FORD F350,6.8,,,4WD,Gasoline,CA,pickup,1,,,,,no,08
900,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,9.5,24,33,28,8,yes,08
901,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,24,35,28,8,yes,08
902,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,8,24,33,28,8,yes,08
903,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,8,24,35,28,8,yes,08
904,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FC,small car,7,24,33,28,8,yes,08
905,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,24,35,28,8,yes,08
906,FORD Fusion,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,9.5,20,28,23,7,yes,08
907,FORD Fusion,3.0,(6 cyl),Auto-L6,4WD,Gasoline,CA,midsize car,7,17,25,20,6,yes,08
908,FORD Fusion,3.0,(6 cyl),Auto-L6,2WD,Gasoline,CA,midsize car,7,18,26,21,6,yes,08
909,FORD Fusion,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,midsize car,6,20,28,23,7,yes,08
910,FORD Fusion,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,20,29,23,7,yes,08
911,FORD Fusion,3.0,(6 cyl),Auto-L6,4WD,Gasoline,FA,midsize car,6,17,25,20,6,no,08
912,FORD Fusion,3.0,(6 cyl),Auto-L6,2WD,Gasoline,FA,midsize car,6,18,26,21,6,no,08
913,FORD Mustang,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,16,24,19,5,no,08
914,FORD Mustang,4.0,(6 cyl),Man-5,2WD,Gasoline,CA,small car,7,17,26,20,6,yes,08
915,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,15,22,18,5,no,08
916,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,7,15,23,18,5,no,08
917,FORD Mustang,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,16,24,19,5,no,08
918,FORD Mustang,4.0,(6 cyl),Man-5,2WD,Gasoline,FA,small car,6,17,26,20,6,no,08
919,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,15,22,18,5,no,08
920,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,small car,6,15,23,18,5,no,08
921,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,15,22,18,5,no,08
922,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,6,15,23,18,5,no,08
923,FORD Mustang,5.4,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,14,20,16,4,no,08
924,FORD Mustang,5.4,(8 cyl),Man-6,2WD,Gasoline,CA,small car,6,14,20,16,4,no,08
925,FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,19,24,21,6,yes,08
926,FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,7,21,26,23,7,yes,08
927,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,15,20,17,4,no,08
928,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,7,16,22,18,5,no,08
929,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,15,20,17,4,no,08
930,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,7,16,22,18,5,no,08
931,FORD Ranger,3.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,7,14,19,16,4,no,08
932,FORD Ranger,3.0,(6 cyl),Man-5,4WD,Gasoline,CA,pickup,7,15,20,17,4,no,08
933,FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,19,24,21,6,no,08
934,FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,21,26,23,7,yes,08
935,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
936,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,16,22,18,5,no,08
937,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
938,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,16,22,18,5,no,08
939,FORD Ranger,3.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,14,19,16,4,no,08
940,FORD Ranger,3.0,(6 cyl),Man-5,4WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
941,FORD Ranger,4.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
942,FORD Ranger,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
943,FORD Ranger,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,14,17,15,3,no,08
944,FORD Ranger,4.0,(6 cyl),Man-5,4WD,Gasoline,FA,pickup,6,15,19,16,4,no,08
945,FORD Ranger,4.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,6,15,20,17,4,no,08
946,FORD Ranger,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,6,15,20,17,4,no,08
947,FORD Ranger,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,6,14,17,15,3,no,08
948,FORD Ranger,4.0,(6 cyl),Man-5,4WD,Gasoline,CA,pickup,6,15,19,16,4,no,08
949,FORD Taurus,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,large car,9.5,17,24,19,5,no,08
950,FORD Taurus,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,large car,9.5,18,28,22,6,yes,08
951,FORD Taurus,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,large car,6,17,24,19,5,no,08
952,FORD Taurus,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,large car,6,18,28,22,6,no,08
953,FORD Taurus X,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,9.5,16,24,19,5,no,08
954,FORD Taurus X,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,9.5,15,22,18,5,no,08
955,FORD Taurus X,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
956,FORD Taurus X,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,15,22,18,5,no,08
957,FREIGHTLINER 2500,3.5,,,,Gasoline,FA,van,3,,,,,no,08
958,FREIGHTLINER 2500,3.5,,,,Gasoline,FA,van,3,,,,,no,08
959,FREIGHTLINER 2500,3.5,,,,Gasoline,CA,van,3,,,,,no,08
960,FREIGHTLINER 2500,3.5,,,,Gasoline,CA,van,3,,,,,no,08
961,FREIGHTLINER 3500,3.5,,,,Gasoline,FA,special purpose,1,,,,,no,08
962,FREIGHTLINER 3500,3.5,,,,Gasoline,CA,special purpose,1,,,,,no,08
963,GMC Acadia,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no,08
964,GMC Acadia,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no,08
965,GMC Acadia,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no,08
966,GMC Acadia,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no,08
967,GMC Canyon,2.9,(4 cyl),Man-5,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes,08
968,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes,08
969,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes,08
970,GMC Canyon,2.9,(4 cyl),Man-5,4WD,Gasoline,FC,pickup,7,16,22,18,5,no,08
971,GMC Canyon,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,17,22,19,5,no,08
972,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,16,22,18,5,no,08
973,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,20,17,4,no,08
974,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,21,17,4,no,08
975,GMC Canyon,2.9,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,18,24,20,6,no,08
976,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no,08
977,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no,08
978,GMC Canyon,2.9,(4 cyl),Man-5,4WD,Gasoline,FA,pickup,6,16,22,18,5,no,08
979,GMC Canyon,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,17,22,19,5,no,08
980,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,18,15,3,no,08
981,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,16,22,18,5,no,08
982,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
983,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,21,17,4,no,08
984,GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no,08
985,GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,14,20,16,4,no,08
986,GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,14,20,16,4,no,08
987,GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,14,20,16,4,no,08
988,GMC Envoy,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,14,20,17,4,no,08
989,GMC Envoy,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,13,19,16,4,no,08
990,GMC Envoy,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,14,20,17,4,no,08
991,GMC Envoy,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,3,13,19,16,4,no,08
992,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no,08
993,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no,08
994,GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no,08
995,GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no,08
996,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no,08
997,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no,08
998,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no,08
999,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no,08
1000,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no,08
1001,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no,08
1002,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no,08
1003,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no,08
1004,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no,08
1005,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no,08
1006,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no,08
1007,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no,08
1008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,10/13,12/17,11/15,5/3,no,08
1009,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no,08
1010,GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no,08
1011,GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no,08
1012,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no,08
1013,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no,08
1014,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no,08
1015,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no,08
1016,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no,08
1017,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no,08
1018,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no,08
1019,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no,08
1020,GMC Savana 3500,6.0,,,,Gasoline,FC,van,3,,,,,no,08
1021,GMC Savana 3500,6.0,,,,Gasoline,FC,van,3,,,,,no,08
1022,GMC Savana 3500,6.2,,,,Gasoline,FC,van,3,,,,,no,08
1023,GMC Savana 3500,6.2,,,,Gasoline,FC,van,3,,,,,no,08
1024,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no,08
1025,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no,08
1026,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no,08
1027,GMC Savana 3500,4.8,,,,Gasoline,FA,van,2,,,,,no,08
1028,GMC Savana 3500,4.8,,,,Gasoline,CA,van,2,,,,,no,08
1029,GMC Savana 3500,4.8,,,,Gasoline,CA,van,2,,,,,no,08
1030,GMC Savana 3500,4.8,,,,Gasoline,CA,van,2,,,,,no,08
1031,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no,08
1032,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no,08
1033,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no,08
1034,GMC Savana 3500,6.0,,,,Gasoline,FA,van,2,,,,,no,08
1035,GMC Savana 3500,6.0,,,,Gasoline,CA,van,2,,,,,no,08
1036,GMC Savana 3500,6.0,,,,Gasoline,CA,van,2,,,,,no,08
1037,GMC Savana 3500,6.0,,,,Gasoline,CA,van,2,,,,,no,08
1038,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,7/7,11/15,15/20,13/17,6/4,no,08
1039,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,7/7,11/14,14/19,12/16,6/4,no,08
1040,GMC Sierra 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,14,19,16,4,no,08
1041,GMC Sierra 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,18,16,4,no,08
1042,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,15,20,17,4,no,08
1043,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,19,16,4,no,08
1044,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,13,18,15,3,no,08
1045,GMC Sierra 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,13,17,14,2,no,08
1046,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,6/6,11/15,15/20,13/17,6/4,no,08
1047,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,11/14,14/19,12/16,6/4,no,08
1048,GMC Sierra 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,15,20,17,4,no,08
1049,GMC Sierra 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,15,3,no,08
1050,GMC Sierra 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,15,20,17,4,no,08
1051,GMC Sierra 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,14,18,15,3,no,08
1052,GMC Sierra 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,19,16,4,no,08
1053,GMC Sierra 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,16,4,no,08
1054,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,13,18,15,3,no,08
1055,GMC Sierra 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,13,17,14,2,no,08
1056,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,13,18,15,3,no,08
1057,GMC Sierra 15,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,pickup,6,12,19,15,3,no,08
1058,GMC Sierra 15,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,pickup,6,12,18,14,2,no,08
1059,GMC Sierra 15,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,pickup,6,12,19,15,3,no,08
1060,GMC Sierra 15,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,pickup,6,12,18,14,2,no,08
1061,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,15,20,17,4,no,08
1062,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,14,19,16,4,no,08
1063,GMC Sierra 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1064,GMC Sierra 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1065,GMC Sierra 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1066,GMC Sierra 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1067,GMC Sierra 25,4.8,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
1068,GMC Sierra 25,4.8,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
1069,GMC Sierra 25,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1070,GMC Sierra 25,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1071,GMC Sierra 25,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1072,GMC Sierra 25,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1073,GMC Sierra 25,6.0,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
1074,GMC Sierra 25,6.0,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
1075,GMC Sierra 35,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1076,GMC Sierra 35,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1077,GMC Sierra 35,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1078,GMC Sierra 35,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1079,GMC Sierra 35,4.8,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
1080,GMC Sierra 35,4.8,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
1081,GMC Sierra 35,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1082,GMC Sierra 35,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no,08
1083,GMC Sierra 35,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1084,GMC Sierra 35,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no,08
1085,GMC Sierra 35,6.0,,,2WD,Gasoline,CA,pickup,2,,,,,no,08
1086,GMC Sierra 35,6.0,,,4WD,Gasoline,CA,pickup,2,,,,,no,08
1087,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,7/7,11/14,15/20,12/16,6/4,no,08
1088,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,7/7,11/14,14/19,12/16,6/4,no,08
1089,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no,08
1090,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,12,17,14,2,no,08
1091,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,12,17,14,2,no,08
1092,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,6/6,11/14,15/20,12/16,6/4,no,08
1093,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,6/6,11/14,14/19,12/16,6/4,no,08
1094,GMC Yukon 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,14,19,16,4,no,08
1095,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,12,17,14,2,no,08
1096,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,12,17,14,2,no,08
1097,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,12,17,14,2,no,08
1098,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,12,19,14,2,no,08
