,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway,file_name
461,CHRYSLER 300,3.6,6.0,Auto-8,2WD,Gasoline,FA,large car,3,19,30,23,5,No,18
462,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Ethanol/Gas,CA,large car,3,13/18,20/27,16/21,4,No,18
463,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Ethanol/Gas,FA,large car,3,13/18,20/27,16/21,4,No,18
464,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Gasoline,CA,large car,3,18,27,21,4,No,18
465,CHRYSLER 300,3.6,6.0,Auto-8,4WD,Gasoline,FA,large car,3,18,27,21,4,No,18
466,CHRYSLER 300,5.7,8.0,Auto-8,2WD,Gasoline,CA,large car,3,16,25,19,3,No,18
467,CHRYSLER 300,5.7,8.0,Auto-8,2WD,Gasoline,FA,large car,3,16,25,19,3,No,18
468,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,CA,minivan,3,18,28,22,4,No,18
469,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,CA,minivan,3,19,28,22,4,No,18
470,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,FA,minivan,3,18,28,22,4,No,18
471,CHRYSLER Pacifica,3.6,6.0,Auto-9,2WD,Gasoline,FA,minivan,3,19,28,22,4,No,18
472,DODGE Challenger,3.6,6.0,Auto-8,2WD,Gasoline,CA,midsize car,3,19,30,23,5,No,18
473,DODGE Challenger,3.6,6.0,Auto-8,2WD,Gasoline,FA,midsize car,3,19,30,23,5,No,18
474,DODGE Challenger,5.7,8.0,Auto-8,2WD,Gasoline,CA,midsize car,3,16,25,19,3,No,18
475,DODGE Challenger,5.7,8.0,Auto-8,2WD,Gasoline,FA,midsize car,3,16,25,19,3,No,18
476,DODGE Challenger,5.7,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,15,23,18,3,No,18
477,DODGE Challenger,5.7,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,15,23,18,3,No,18
478,DODGE Challenger,6.4,8.0,Auto-8,2WD,Gasoline,CA,midsize car,1,15,25,18,3,No,18
479,DODGE Challenger,6.4,8.0,Auto-8,2WD,Gasoline,FA,midsize car,1,15,25,18,3,No,18
480,DODGE Challenger,6.4,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,14,23,17,3,No,18
481,DODGE Challenger,6.4,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,14,23,17,3,No,18
482,DODGE Challenger GT,3.6,6.0,Auto-8,4WD,Gasoline,CA,midsize car,3,18,27,21,4,No,18
483,DODGE Challenger GT,3.6,6.0,Auto-8,4WD,Gasoline,FA,midsize car,3,18,27,21,4,No,18
484,DODGE Challenger SRT,6.2,8.0,Auto-8,2WD,Gasoline,CA,midsize car,1,13,22,16,2,No,18
485,DODGE Challenger SRT,6.2,8.0,Auto-8,2WD,Gasoline,FA,midsize car,1,13,22,16,2,No,18
486,DODGE Challenger SRT,6.2,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,13,21,16,2,No,18
487,DODGE Challenger SRT,6.2,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,13,21,16,2,No,18
488,DODGE Challenger SRT,6.4,8.0,Auto-8,2WD,Gasoline,CA,midsize car,1,15,25,18,3,No,18
489,DODGE Challenger SRT,6.4,8.0,Auto-8,2WD,Gasoline,FA,midsize car,1,15,25,18,3,No,18
490,DODGE Challenger SRT,6.4,8.0,Man-6,2WD,Gasoline,CA,midsize car,1,14,23,17,3,No,18
491,DODGE Challenger SRT,6.4,8.0,Man-6,2WD,Gasoline,FA,midsize car,1,14,23,17,3,No,18
492,DODGE Charger,3.6,6.0,Auto-8,2WD,Ethanol/Gas,CA,large car,3,14/19,22/30,17/23,5,No,18
493,DODGE Charger,3.6,6.0,Auto-8,2WD,Ethanol/Gas,FA,large car,3,14/19,22/30,17/23,5,No,18
494,DODGE Charger,3.6,6.0,Auto-8,2WD,Gasoline,CA,large car,3,19,30,23,5,No,18
495,DODGE Charger,3.6,6.0,Auto-8,2WD,Gasoline,FA,large car,3,19,30,23,5,No,18
496,DODGE Charger,3.6,6.0,Auto-8,4WD,Ethanol/Gas,CA,large car,3,13/18,20/27,16/21,4,No,18
497,DODGE Charger,3.6,6.0,Auto-8,4WD,Ethanol/Gas,FA,large car,3,13/18,20/27,16/21,4,No,18
498,DODGE Charger,3.6,6.0,Auto-8,4WD,Gasoline,CA,large car,3,18,27,21,4,No,18
499,DODGE Charger,3.6,6.0,Auto-8,4WD,Gasoline,FA,large car,3,18,27,21,4,No,18
500,DODGE Charger,5.7,8.0,Auto-8,2WD,Gasoline,CA,large car,3,16,25,19,3,No,18
501,DODGE Charger,5.7,8.0,Auto-8,2WD,Gasoline,FA,large car,3,16,25,19,3,No,18
502,DODGE Charger,6.4,8.0,Auto-8,2WD,Gasoline,CA,large car,1,15,25,18,3,No,18
503,DODGE Charger,6.4,8.0,Auto-8,2WD,Gasoline,FA,large car,1,15,25,18,3,No,18
504,DODGE Charger SRT,6.2,8.0,Auto-8,2WD,Gasoline,CA,large car,1,13,22,16,2,No,18
505,DODGE Charger SRT,6.2,8.0,Auto-8,2WD,Gasoline,FA,large car,1,13,22,16,2,No,18
506,DODGE Charger SRT,6.4,8.0,Auto-8,2WD,Gasoline,CA,large car,1,15,25,18,3,No,18
507,DODGE Charger SRT,6.4,8.0,Auto-8,2WD,Gasoline,FA,large car,1,15,25,18,3,No,18
508,DODGE Durango,3.6,6.0,Auto-8,2WD,Gasoline,CA,standard SUV,5,19,26,21,4,No,18
509,DODGE Durango,3.6,6.0,Auto-8,2WD,Gasoline,FA,standard SUV,5,19,26,21,4,No,18
510,DODGE Durango,3.6,6.0,Auto-8,4WD,Gasoline,CA,standard SUV,5,18,25,21,4,No,18
511,DODGE Durango,3.6,6.0,Auto-8,4WD,Gasoline,FA,standard SUV,5,18,25,21,4,No,18
512,DODGE Durango,5.7,8.0,Auto-8,2WD,Gasoline,CA,standard SUV,3,14,22,17,3,No,18
513,DODGE Durango,5.7,8.0,Auto-8,2WD,Gasoline,FA,standard SUV,3,14,22,17,3,No,18
514,DODGE Durango,5.7,8.0,Auto-8,4WD,Gasoline,CA,standard SUV,3,14,22,17,3,No,18
515,DODGE Durango,5.7,8.0,Auto-8,4WD,Gasoline,FA,standard SUV,3,14,22,17,3,No,18
516,DODGE Durango  SRT,6.4,8.0,Auto-8,4WD,Gasoline,CA,standard SUV,1,13,19,15,2,No,18
517,DODGE Durango  SRT,6.4,8.0,Auto-8,4WD,Gasoline,FA,standard SUV,1,13,19,15,2,No,18
518,DODGE Journey,2.4,4.0,Auto-4,2WD,Gasoline,CA,small SUV,3,19,25,21,4,No,18
519,DODGE Journey,2.4,4.0,Auto-4,2WD,Gasoline,FA,small SUV,3,19,25,21,4,No,18
520,DODGE Journey,3.6,6.0,Auto-6,2WD,Ethanol/Gas,FA,small SUV,3,12/17,18/25,14/19,3,No,18
521,DODGE Journey,3.6,6.0,Auto-6,4WD,Gasoline,CA,small SUV,3,16,24,19,3,No,18
522,DODGE Journey,3.6,6.0,Auto-6,4WD,Gasoline,FA,small SUV,3,16,24,19,3,No,18
523,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,15,22,18,3,No,18
524,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,22,18,3,No,18
525,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,15,22,18,3,No,18
526,FERRARI 488 Spider,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,22,18,3,No,18
527,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,15,22,18,3,No,18
528,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,22,18,3,No,18
529,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,15,22,18,3,No,18
530,FERRARI 488 gtb,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,22,18,3,No,18
531,FERRARI 812 Superfast,6.5,12.0,AutoMan-7,2WD,Gasoline,CA,small car,3,12,16,13,1,No,18
532,FERRARI 812 Superfast,6.5,12.0,AutoMan-7,2WD,Gasoline,FA,small car,3,12,16,13,1,No,18
533,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,23,18,3,No,18
534,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,16,23,19,3,No,18
535,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,23,18,3,No,18
536,FERRARI California T,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,16,23,19,3,No,18
537,FERRARI GTC4Lusso,6.3,12.0,AutoMan-7,4WD,Gasoline,CA,small car,3,12,17,13,1,No,18
538,FERRARI GTC4Lusso,6.3,12.0,AutoMan-7,4WD,Gasoline,FA,small car,3,12,17,13,1,No,18
539,FERRARI GTC4Lusso T,3.9,8.0,AutoMan-7,2WD,Gasoline,CA,small car,3,15,21,17,3,No,18
540,FERRARI GTC4Lusso T,3.9,8.0,AutoMan-7,2WD,Gasoline,FA,small car,3,15,21,17,3,No,18
541,FIAT 500L,1.4,4.0,Auto-6,2WD,Gasoline,CA,station wagon,3,22,30,25,5,No,18
542,FIAT 500L,1.4,4.0,Auto-6,2WD,Gasoline,FA,station wagon,3,22,30,25,5,No,18
543,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,19,25,21,4,No,18
544,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,20,25,22,4,No,18
545,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,20,26,22,4,No,18
546,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,19,25,21,4,No,18
547,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,20,25,22,4,No,18
548,FORD F150,2.7,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,20,26,22,4,No,18
549,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,18,23,20,4,No,18
550,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,18,24,21,4,No,18
551,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,19,24,21,4,No,18
552,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,18,23,20,4,No,18
553,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,18,24,21,4,No,18
554,FORD F150,2.7,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,19,24,21,4,No,18
555,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,pickup,5,19,24,21,4,No,18
556,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,pickup,5,19,25,22,4,No,18
557,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,pickup,5,19,24,21,4,No,18
558,FORD F150,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,pickup,5,19,25,22,4,No,18
559,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,pickup,5,17,22,19,3,No,18
560,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,pickup,5,18,23,20,4,No,18
561,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,pickup,5,17,22,19,3,No,18
562,FORD F150,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,pickup,5,18,23,20,4,No,18
563,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,17,21,19,3,No,18
564,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,17,22,19,3,No,18
565,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,CA,pickup,5,18,25,21,4,No,18
566,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,17,21,19,3,No,18
567,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,17,22,19,3,No,18
568,FORD F150,3.5,6.0,SemiAuto-10,2WD,Gasoline,FA,pickup,5,18,25,21,4,No,18
569,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,16,21,18,3,No,18
570,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,16,22,19,3,No,18
571,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,5,17,23,19,3,No,18
572,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,16,21,18,3,No,18
573,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,16,22,19,3,No,18
574,FORD F150,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,5,17,23,19,3,No,18
575,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,CA,pickup,3,16,20,17,3,No,18
576,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,CA,pickup,3,16,21,18,3,No,18
577,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,CA,pickup,3,17,23,19,3,No,18
578,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,FA,pickup,3,16,20,17,3,No,18
579,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,FA,pickup,3,16,21,18,3,No,18
580,FORD F150,5.0,8.0,SemiAuto-10,2WD,Gasoline,FA,pickup,3,17,23,19,3,No,18
581,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,15,19,17,3,No,18
582,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,16,20,17,3,No,18
583,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,16,22,18,3,No,18
584,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,15,19,17,3,No,18
585,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,16,20,17,3,No,18
586,FORD F150,5.0,8.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,16,22,18,3,No,18
587,FORD F150 Raptor,3.5,6.0,SemiAuto-10,4WD,Gasoline,CA,pickup,3,15,18,16,2,No,18
588,FORD F150 Raptor,3.5,6.0,SemiAuto-10,4WD,Gasoline,FA,pickup,3,15,18,16,2,No,18
589,FORD Flex,3.5,6.0,SemiAuto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No,18
590,FORD Flex,3.5,6.0,SemiAuto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No,18
591,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,FA,standard SUV,3,15,21,17,3,No,18
592,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,CA,standard SUV,3,15,21,17,3,No,18
593,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,FA,standard SUV,3,16,22,18,3,No,18
594,FORD Flex,3.5,6.0,SemiAuto-6,4WD,Gasoline,CA,standard SUV,3,16,22,18,3,No,18
595,FORD Fusion,1.5,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,23,34,27,6,No,18
596,FORD Fusion,1.5,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,23,34,27,6,No,18
597,FORD Fusion,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,5,21,31,25,5,No,18
598,FORD Fusion,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,5,21,31,25,5,No,18
599,FORD Fusion,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,5,20,29,23,5,No,18
600,FORD Fusion,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,5,20,29,23,5,No,18
601,FORD Fusion,2.5,4.0,Auto-6,2WD,Gasoline,CA,midsize car,5,21,32,25,5,No,18
602,FORD Fusion,2.5,4.0,Auto-6,2WD,Gasoline,FA,midsize car,5,21,32,25,5,No,18
603,FORD Fusion,2.7,6.0,SemiAuto-6,4WD,Gasoline,CA,midsize car,5,17,26,20,4,No,18
604,FORD Fusion,2.7,6.0,SemiAuto-6,4WD,Gasoline,FA,midsize car,5,17,26,20,4,No,18
605,FORD Fusion Energi Plug-in Hybrid,2.0,4.0,CVT,2WD,Gasoline/Electricity,CA,midsize car,7,43/102,41/91,42/97,10,Elite,18
606,FORD Fusion Energi Plug-in Hybrid,2.0,4.0,CVT,2WD,Gasoline/Electricity,FA,midsize car,7,43/102,41/91,42/97,10,Elite,18
607,FORD Fusion Hybrid,2.0,4.0,CVT,2WD,Gasoline,CA,midsize car,7,43,41,42,9,Yes,18
608,FORD Fusion Hybrid,2.0,4.0,CVT,2WD,Gasoline,FA,midsize car,7,43,41,42,9,Yes,18
609,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Ethanol/Gas,FA,special purpose,3,14/19,19/27,16/22,4,No,18
610,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Ethanol/Gas,FA,special purpose,3,15/20,20/27,17/23,5,No,18
611,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,CA,special purpose,3,19,27,22,4,No,18
612,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,CA,special purpose,3,20,27,23,5,No,18
613,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,FA,special purpose,3,19,27,22,4,No,18
614,FORD Transit Connect,2.5,4.0,SemiAuto-6,2WD,Gasoline,FA,special purpose,3,20,27,23,5,No,18
615,GENESIS G80,3.3,6.0,SemiAuto-8,2WD,Gasoline,CA,large car,3,17,25,20,4,No,18
616,GENESIS G80,3.3,6.0,SemiAuto-8,2WD,Gasoline,FA,large car,3,17,25,20,4,No,18
617,GENESIS G80,3.3,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,17,24,20,4,No,18
618,GENESIS G80,3.3,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,17,24,20,4,No,18
619,GENESIS G80,3.8,6.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,19,27,22,4,No,18
620,GENESIS G80,3.8,6.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,19,27,22,4,No,18
621,GENESIS G80,3.8,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,18,25,20,4,No,18
622,GENESIS G80,3.8,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,18,25,20,4,No,18
623,GENESIS G80,5.0,8.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,16,24,19,3,No,18
624,GENESIS G80,5.0,8.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,16,24,19,3,No,18
625,GENESIS G80,5.0,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,15,23,18,3,No,18
626,GENESIS G80,5.0,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,15,23,18,3,No,18
627,GENESIS G90,3.3,6.0,SemiAuto-8,2WD,Gasoline,FA,large car,3,17,24,20,4,No,18
628,GENESIS G90,3.3,6.0,SemiAuto-8,2WD,Gasoline,CA,large car,3,17,24,20,4,No,18
629,GENESIS G90,3.3,6.0,SemiAuto-8,4WD,Gasoline,FA,large car,3,17,24,20,4,No,18
630,GENESIS G90,3.3,6.0,SemiAuto-8,4WD,Gasoline,CA,large car,3,17,24,20,4,No,18
631,GENESIS G90,5.0,8.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,16,24,19,3,No,18
632,GENESIS G90,5.0,8.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,16,24,19,3,No,18
633,GENESIS G90,5.0,8.0,SemiAuto-8,4WD,Gasoline,CA,large car,5,15,23,18,3,No,18
634,GENESIS G90,5.0,8.0,SemiAuto-8,4WD,Gasoline,FA,large car,5,15,23,18,3,No,18
635,GMC Acadia,2.5,4.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,21,26,23,5,No,18
636,GMC Acadia,2.5,4.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,21,26,23,5,No,18
637,GMC Acadia,2.5,4.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,21,25,23,5,No,18
638,GMC Acadia,2.5,4.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,21,25,23,5,No,18
639,GMC Acadia,3.6,6.0,Auto-6,2WD,Gasoline,CA,standard SUV,5,18,25,21,4,No,18
640,GMC Acadia,3.6,6.0,Auto-6,2WD,Gasoline,FA,standard SUV,5,18,25,21,4,No,18
641,GMC Acadia,3.6,6.0,Auto-6,4WD,Gasoline,CA,standard SUV,5,17,25,20,4,No,18
642,GMC Acadia,3.6,6.0,Auto-6,4WD,Gasoline,FA,standard SUV,5,17,25,20,4,No,18
643,GMC Canyon,2.5,4.0,Auto-6,2WD,Gasoline,CA,pickup,5,20,26,22,4,No,18
644,GMC Canyon,2.5,4.0,Auto-6,2WD,Gasoline,FA,pickup,5,20,26,22,4,No,18
645,GMC Canyon,2.5,4.0,Auto-6,4WD,Gasoline,CA,pickup,5,19,24,21,4,No,18
646,GMC Canyon,2.5,4.0,Auto-6,4WD,Gasoline,FA,pickup,5,19,24,21,4,No,18
647,GMC Canyon,2.5,4.0,Man-6,2WD,Gasoline,CA,pickup,5,20,26,22,4,No,18
648,GMC Canyon,2.5,4.0,Man-6,2WD,Gasoline,FA,pickup,5,20,26,22,4,No,18
649,GMC Canyon,2.8,4.0,Auto-6,2WD,Diesel,CA,pickup,3,22,30,25,4,No,18
650,GMC Canyon,2.8,4.0,Auto-6,2WD,Diesel,FA,pickup,3,22,30,25,4,No,18
651,GMC Canyon,2.8,4.0,Auto-6,4WD,Diesel,CA,pickup,3,20,28,23,4,No,18
652,GMC Canyon,2.8,4.0,Auto-6,4WD,Diesel,FA,pickup,3,20,28,23,4,No,18
653,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,CA,pickup,5,18,25,20,4,No,18
654,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,FA,pickup,5,18,25,20,4,No,18
655,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,CA,special purpose,5,15,15,15,2,No,18
656,GMC Canyon,3.6,6.0,Auto-8,2WD,Gasoline,FA,special purpose,5,15,15,15,2,No,18
657,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,CA,pickup,5,17,24,19,3,No,18
658,GMC Canyon,3.6,6.0,Auto-8,4WD,Gasoline,FA,pickup,5,17,24,19,3,No,18
659,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol/Gas,CA,pickup,5,12/18,16/24,14/20,4,No,18
660,GMC Sierra 15,4.3,6.0,Auto-6,2WD,Ethanol/Gas,FA,pickup,5,12/18,16/24,14/20,4,No,18
661,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol/Gas,CA,pickup,5,12/17,15/22,13/19,3,No,18
662,GMC Sierra 15,4.3,6.0,Auto-6,4WD,Ethanol/Gas,FA,pickup,5,12/17,15/22,13/19,3,No,18
663,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,pickup,3,12/16,17/23,14/19,3,No,18
664,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,pickup,3,12/16,17/23,14/19,3,No,18
665,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,CA,pickup,3,16,23,19,3,No,18
666,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,CA,special purpose,3,15,20,17,3,No,18
667,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,FA,pickup,3,16,23,19,3,No,18
668,GMC Sierra 15,5.3,8.0,Auto-6,2WD,Gasoline,FA,special purpose,3,15,20,17,3,No,18
669,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,CA,pickup,3,16,22,18,3,No,18
670,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,CA,special purpose,3,15,19,17,3,No,18
671,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,FA,pickup,3,16,22,18,3,No,18
672,GMC Sierra 15,5.3,8.0,Auto-6,4WD,Gasoline,FA,special purpose,3,15,19,17,3,No,18
673,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,18,24,20,4,No,18
674,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,18,24,20,4,No,18
675,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,16,22,18,3,No,18
676,GMC Sierra 15,5.3,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,16,22,18,3,No,18
677,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,16,21,18,3,No,18
678,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,16,21,18,3,No,18
679,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,15,20,17,3,No,18
680,GMC Sierra 15,5.3,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,15,20,17,3,No,18
681,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,CA,pickup,3,15,21,17,3,No,18
682,GMC Sierra 15,6.2,8.0,Auto-8,2WD,Gasoline,FA,pickup,3,15,21,17,3,No,18
683,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,CA,pickup,3,15,20,17,3,No,18
684,GMC Sierra 15,6.2,8.0,Auto-8,4WD,Gasoline,FA,pickup,3,15,20,17,3,No,18
685,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,26,30,28,6,No,18
686,GMC Terrain,1.5,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,26,30,28,6,No,18
687,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,24,28,26,5,No,18
688,GMC Terrain,1.5,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,24,28,26,5,No,18
689,GMC Terrain,1.6,4.0,Auto-6,2WD,Diesel,CA,small SUV,3,28,39,32,6,No,18
690,GMC Terrain,1.6,4.0,Auto-6,2WD,Diesel,FA,small SUV,3,28,39,32,6,No,18
691,GMC Terrain,1.6,4.0,Auto-6,4WD,Diesel,CA,small SUV,3,28,38,32,6,No,18
692,GMC Terrain,1.6,4.0,Auto-6,4WD,Diesel,FA,small SUV,3,28,38,32,6,No,18
693,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,CA,small SUV,5,22,28,24,5,No,18
694,GMC Terrain,2.0,4.0,Auto-9,2WD,Gasoline,FA,small SUV,5,22,28,24,5,No,18
695,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,CA,small SUV,5,21,26,23,5,No,18
696,GMC Terrain,2.0,4.0,Auto-9,4WD,Gasoline,FA,small SUV,5,21,26,23,5,No,18
697,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,standard SUV,3,12/16,17/23,14/19,3,No,18
698,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,standard SUV,3,12/16,17/23,14/19,3,No,18
699,GMC Yukon 1500,5.3,8.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No,18
